,Unnamed: 0,date,developerResponse,review,rating,isEdited,title
3302,3302,2021-03-27 09:57:20,,"첨 치타배달켰을때도 30분넘었고
두번째에 치킨 시켰는데 예상배달시간 1시간넘게 걸린대서 그러려니 했더니 안오길래 어플 보니 사십분정도 늘어남.
치킨집에 전화하니 쿠팡에서 늦게 의로한거같다고함
하나도 바쁘지않아서 그렇게 늦게갈 이유 없다고 함.
요기요같은경우는 음식주문 바로 들어갔을텐데
쿠팡이츠는 그렇지 않나봄..??
배고파서 한건데 치킨을 두시간 기다리는중..",1,False,리뷰 처음쓰는데 그냥 별로에요
3303,3303,2023-01-13 11:05:34,"{'id': 34297664, 'body': '안녕하세요 쿠팡이츠입니다.\r\n\r\n고객님께 만족스러운 경험을 제공하여 기쁘고 감사합니다.\r\n쿠팡이츠를 이용하는 고객님들께 최고의 경험을 드리기 위해 \r\n앞으로도 열심히 노력하겠습니다.\r\n\r\n관심을 갖고 시간 내어 리뷰 작성해주셔서 감사합니다.\r\n\r\n- 쿠팡이츠 드림 -', 'modified': '2023-01-16T02:44:24Z'}",너무 좋아요,5,False,역시 쿠팡 이츠
3304,3304,2022-11-25 00:46:21,"{'id': 33403675, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n애정 어린 소중한 말씀 시간 내어 남겨주셔서 정말 감사드립니다.\r\n앞으로도 고객님께 기쁨과 만족을 드릴 수 있도록\r\n노력하는 쿠팡이츠가 되겠습니다.\r\n\r\n꾸준한 관심과 애용 부탁 드리겠습니다.\r\n감사합니다.\r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2022-11-28T11:00:39Z'}",맛집이있어서 좋음,5,False,블루리본
3305,3305,2021-08-21 10:43:01,,다른 배달업체와 비교불가~!!,5,False,배달 속도 굿~!!
3306,3306,2022-07-30 09:11:49,,"무료배달로 그만 낚이고 싶어요
십만원부터 무료배달이면 그게 무료배달인가요?
무료배달 표시 기준 좀 바꿔주세요",1,False,무료배달 낚시 그만
3307,3307,2022-05-01 10:21:00,,"주말 저녁을 망쳐버린 쿠팡이츠..

뚝배기불고기를 배달비 6,000원이나 주고 주문을 했는데 배달 예상 시간이 다 돼서 앱을 열어보니 출발도 안 했고..
가게에 전화하니 사장은 음식 나온지가 30분인데 라이더 배정이 안 됐다고.. 당면 다 불은 음식을 전자렌지에 데워먹으라는 소리나 하고 있고

뭐 이런 답도 없는 서비스에 돈을 쓰고 있냐..",1,False,쿠팡이츠 사업을 이딴식으로 합니까?
3308,3308,2022-01-20 16:25:11,,배달음식 어플 테스트용페이지에서 성희롱 표현이라뇨. 불쾌해요,1,False,불쾌해요
3309,3309,2022-01-15 10:05:49,,아니 사람이 실수할수도 있지 취소기능이 없어요; 진짜 앱 지웁니다,1,False,하취소기능없다구요
3310,3310,2022-01-02 12:22:19,,10분 넘게 기다리다 또 전화해도 끝까지 안받음.,1,False,고객센터 전화 아예 안받음
3311,3311,2021-10-25 05:55:11,,"고객센터에 전화해야 되고 
개선 좀 해주세요",1,False,회원 탈퇴 불편해요
3312,3312,2021-10-13 07:47:54,,"쿠팡이츠 서비스가 너무 거지 같다. 
고객 서비스 담당자들은 도대체 응대 교육을 받고 고객 통화를 하는 것 같지 않으며, 고객 응대에 대한 수준이 떨어진다. 
나의 소중한 시간이 낭비되어 상위 담당자 통화 연결을 원한다고 이야기하자 통화 연결은 할수 없다는 어이 없는 이야기만 반복한다. 
이것이 거대 공룡 it 기업의 본 모습이다. 
나이스해 보이지만,  환불이나 서비스 품질에 대한 문제를 제기할 공간은 쿠팡이츠 앱 공간 어디에도 존재하지 않고,  제기된 민원들은 가볍게 무시될 뿐이다. 
이런 앱은 이용해 주면 안된다. 
생활이 좀 불편해 지더라도 나는 이 앱을 삭제했다.",1,False,불매 청원
3313,3313,2021-01-17 03:36:00,,가맹점이 부족해요 ㅜㅜ,4,False,더 많은 가맹점이 있었으면 해요
3314,3314,2019-09-22 04:07:45,,"와.. 배민만 쓰다가 이거 썼는데 신세계임요 
이거 지금은 배달비 무료인데 
좀 상용화되면 배달비 붙으려나봐요
이건 배달비 없는게 메리튼데 ㅠ 
아참 근데 왜 음식점마다 리뷰 볼 수 있는게 없나요?
그게 좀 불편하네요 이 음식점 맛이 어떤지 리뷰 보고싶은데 어디로 봐야하는지 모르겟어요:",3,False,음식점 리뷰는(??)
3315,3315,2020-12-14 06:26:01,,굳이 쿠팡앱은 깔기 싫은데 위치변경하려면 쿠팡앱이 필요하다고 나오네 바로 삭제,1,False,위치변경 로그인 쿠팡앱도 필요함
3316,3316,2020-05-19 13:11:06,,"지인에게 음식배달을 선물로 보냈습니다.
지인이 누가보냈냐고하니 음식받을때 주문자 이름은 개인정보관리로
알려줄수없다며 받는분 성함 물어보더니
그럼 오배달이라고 회수해서 음식을 폐기처분해버림
그럼 왜 주문자에게 다시 연락을 주지 않았냐고 하니
자기네는 원래 진행이 그렇데요 
미안함 1도없이 계속우김 
고객센터상담원까지 이름 다있어요 
이런 절차는 정말 요즘시대에 격떨어지네요.
별 1도 아까워요",1,False,쿠팡이츠 소비자고발센터에 신고했습니다
3317,3317,2020-02-05 08:51:34,,그럴거면 이벤트 하질 말든가 오늘 좀 먹을랬더니 계속 오류나 ㅋㅋㅋㅌㅌㅋ,1,False,써보려고 했더니 오류나고 쿠폰도 줬다 뺐고 ㅋㅋㅋ
3318,3318,2019-07-24 11:04:18,"{'id': 9876443, 'body': '고객님, 은평구 지역에 아직 서비스를 제공해 드리지 못해 죄송합니다. 현재는 서울 및 용인 일부 지역에서 서비스 중이며 이용가능 지역을 빠르게 확대중이니 조금만 기다려주세요.', 'modified': '2019-07-27T23:13:42Z'}",얼른 은평구도 만들어주세요..... 제발요....ㅠㅠ,3,False,은평구...
3319,3319,2023-08-06 07:14:15,"{'id': 38164342, 'body': '안녕하세요 쿠팡이츠입니다.\r\n먼저 이용에 불편드려 죄송합니다.\r\n\r\n말씀해주신 내용 참고하여 더 나은 쿠팡이츠가 되기 위해 노력하겠습니다.\r\n고객님의 경험개선을 위해 적극적으로 고민하여\r\n추후 이용하실 때 만족스러운 경험이 될 수 있도록\r\n노력하겠습니다.\r\n\r\n앞으로도 많은 관심 부탁드립니다\r\n감사합니다.', 'modified': '2023-08-08T09:00:31Z'}","걸핏하면 배달지연인데 이젠 그것도 제대로 표기 안해주고 물어보면 
1. 시스템에 없는 기능요구다 -> 시스템 개선 요구하겠다
2. 시스템 오류가-> 시스템 개선 요구하겠다

속편하게 변명하는 걸로만 여겨짐

언제 개선이 되는건지..",2,False,구리구리한 앱
3320,3320,2021-01-20 01:27:58,,배달 빠르고 너무 좋아용. (๑•̀ ਊ•́) 💙,5,False,굿
3321,3321,2023-01-15 06:04:51,"{'id': 34323685, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n고객님께서는 쿠팡이츠를 이용하시며 맛있는 음식이 배달되어 즐거운 식사가 되길 기대하였을텐데 배달 지연으로 인하여 불편을 드리게 되어 대단히 송구스럽습니다.\r\n\r\n말씀하여 주신 배달지연이 발생된 원인에 대하여 내부 담당부서와의 논의를 통해 보다 만족스러운 배달이 이루어질 수 있는 방향에 대해 고민하겠습니다. \r\n\r\n다시 한번 이용에 불편을 드려 죄송합니다. \r\n\r\n감사합니다.\r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-01-17T03:12:07Z'}","고객 입장에선
정해진 시간안에
배달음식 받길 원하면서
그 시간 약속에 대한
배달비를 지불하는데
제시간에 온적이 거의 없네요!
시급한 개선이 필요할거 같고
정확한 시간을 기재 해주면
매장과 고객간의
트러블이 일어 나지 
않을까 합니다",2,False,지정된 시간
3322,3322,2022-09-07 09:34:14,"{'id': 31922026, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n고객님께서는 쿠팡이츠를 이용하시며 맛있는 음식이 배달되어 즐거운 식사가 되길 기대하였을텐데 불편을 드리게 되어 대단히 송구스럽습니다.\r\n\r\n말씀하여 주신 상황에 대해  내부 담당부서와의 논의를 통해 서비스 품질 향상이 될 수 있도록 개선 방향에 대해 고민하겠습니다. \r\n\r\n다시 한번 이용에 불편을 드려 죄송합니다. \r\n\r\n감사합니다.\r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2022-09-09T05:17:45Z'}",왜 본인이 길을 못찾고 다짜고짜 짜증이세요?,1,False,라이더 관리 안하시는거에요?
3323,3323,2022-07-17 10:54:13,,배달지연으로 기본 한시간 걸려요ㅎ 최근 배달 지연 안걸린적이 없네,1,False,치타배달같은 소리하네ㅋㅋㅋㅋㅋㅋㅋ
3324,3324,2022-06-07 10:01:15,,저녁시간엔 배달기사가 정말 없나봐요..;; 벌써 두번이나 배달기사 배정이 안돼서 배달이 지연됐네요,1,False,배달 지연…
3325,3325,2022-01-20 10:46:45,,다신 쿠팡이츠 안 쓰려고요.,1,False,오늘 뉴스기사 보고 앱 삭제했습니다.
3326,3326,2021-12-26 18:34:25,,"수도권이지만 서울은 아닌데요
매번 첫주문 쿠폰 다른 데는 5천인데 서울은 이만원인 걸 보니까 갈아타기가 쉽지가 않네요 ㅡㅡ
요*요 포장이랑 배달 섞어쓰다가 이상한 패스로
포장 혜택 확 줄여서 정 털려서 갈아타고 싶은데
왜 서울만 쿠폰을 계속 주는 건가요 ㅠㅠ
서울 사람들은 이미 쿠팡이츠 많이 쓰잖아요
지방이나 다른 지역에도 혜택 좀 주세요
첫주문 만원만 할인해도 갈아탈 의향 있는데
5천원은 너무 심한 거 아닌가요 지방에서
쿠팡이츠 쓰는 사람 조금 주고 서울로 몰아주는 것 같음 ㅡㅡ",1,False,타 배달어플에서 갈아타려는데 첫주문 불공평
3327,3327,2021-11-13 12:18:34,,"아니 진짜 장난하는것도 아니고 차로 배달 좀 못하게해요 
장난치는것도 아니고",1,False,후
3328,3328,2021-10-09 06:49:57,,버섯이 들어가있어 내 취향~^^입니다,4,False,버섯이 들어가있어 내 취향~^^입니다
3329,3329,2021-09-22 07:02:25,,"배달 기사들도 랜덤으로 지정되고
기사님이 주소를 몰라서 배달 잘못간적이 한두번이 아니네요

잘못배달하면 다시해주겟다하지만
그것도 또 20-1시간 걸리고..

배달기사님에게 길안내 문구를 쓰면 뭐할까요
배달기사들이 보질않는데

최악이에요",2,False,배달앱중 최악
3330,3330,2021-03-14 05:01:29,,"14세미만은 왜 안된다는거죠?ㅋㅋ 아니 다른 사람것도 안된다 하고ㅋㅋ 좀 고쳐주세여,,ㅋㅋ",1,False,14세미만
3331,3331,2021-03-10 02:29:11,,그놈의 알 수 없는 오류 아니 당신네들이 모르면 어쩌라고,1,False,시이바 ㄹ
3332,3332,2020-12-30 06:35:31,,빠르고 맛있어요^^,5,False,ㅂh민 보다 이츠
3333,3333,2021-01-06 14:36:42,,"음식점에서 승인도 안했는데, 마음대로 주문수락 해놓고 매뉴 준비중으로 2시간째 기다리는 중.
음식점은 접수된 주문이 없으니 고객센터에 연락하니, 고객센터는 무늬만 존재. 전화가 안됨.
배민이 왜 1위 인지 말해주는 좋은 사례였다.

+추가
주문 시간 7시30분
도착예정 시각 8시 40분
매장 주문 확인 연락, 주문 된 사항 없음
고객센터 연락 불가능
매장 확인해보니 당일 영업 종료
이메일 환불 요청
11시 10분 갑자기 주문 메뉴 도착
다시 고객센터 통화 시도
20분가량 또 기다려서 통화 연결
당일 환불 처리",1,False,자동 주문 승인처리
3334,3334,2020-12-31 07:23:09,,시키려고 하는데 지역이 서울 울산 경기도 밖에 없어서 못먹었어요 퓨ㅠㅠㅠㅠ,1,False,다른지역들도 많이 해주세요ㅠㅠㅠ
3335,3335,2020-12-03 12:43:28,,감사합니다,5,False,최고의쿠팡잇츠
3336,3336,2020-06-20 11:15:59,,칭찬합니다 !!,5,False,신속한 배달 정보 공유
3337,3337,2020-09-12 11:02:48,,"불쾌하군요.

식사 1인분 값을 배달비로 내라니...너무 합니다!",1,False,불씨에 배달료 인상...
3338,3338,2020-01-13 08:20:07,,로그인하려면 쿠팡앱을 또 다운받아야 되네요 ㅡㅡ 짱불편함,1,False,무슨 로그인이
3339,3339,2019-11-25 08:56:30,,"한글 나오게 해달라.  
언어설정 할 수 있게 해달라.",1,False,왜 니맘대로 영어로 나오게 하고 바꾸지도 못하게 하니?
3340,3340,2022-12-18 21:56:14,"{'id': 33845075, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠는 한 집 배달을 원칙으로 한층 더 강화된 서비스를 제공하며, 원하는 음식을 언제 어디서든 빠르게 안전하게 배달함으로써 놀라운 고객 경험을 선사하기 위해 노력하고 있습니다. \r\n\r\n고객님의 소중한 응원의 말씀에 힘입어 지치지 않고 고객님들께서 원하는 가치를 고민하고 연구하여 꼭 보답하겠습니다. \r\n\r\n앞으로도 많은 관심 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2022-12-21T01:19:21Z'}",쿠팡이츠 최고에요👍,5,False,추천
3341,3341,2019-10-07 14:30:25,,"여기서 주문 많이 했었는데 느낀점,
배달 예상시간 안맞을때가 너무 많다
업체에서 늦으면 대처를 할 줄 아에 모른다
둘다 책임방관;
30분내로 온다던 음식은 50분을 기다렸는데 
연락오더니 30분을 더 기다리란다. 뭐 당연하듯;
말하니 어처구니 없다 ㅋㅋ 저녁 10시에 30분언저리에 온대서 50분까지 암말않고 기다린 내가 등신된 기분ㅋㅋ 심지어 그냥 취소해달라는데도 취소는 또 바로 안해줄라고 어떻게든 기다리란다 ㅋㅋ 열불터진다 사과는 기대도 안하는데 취소는 뭔 바로 안해주는지 당최 열불터지는 고객응대다 1달뒤면 무료배달 풀릴텐데 이제 안쓴다 ^^",1,False,다른건 잘 모르겠고..
3342,3342,2023-08-08 15:56:17,"{'id': 38274400, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠 이용에 불편이 있으셨다면 사과 말씀드립니다.\r\n\r\n이용에 불편하신 점에 대하여 고객센터 [1670-9827]로 말씀하여 주시면, 개선에 대한 필요한 담당부서와의 논의를 통해 적극적으로 검토하며 발전해 나갈 수 있도록 노력하겠습니다. \r\n\r\n오늘도 행복한 하루가 되길 바라겠습니다\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-08-14T08:23:29Z'}",정신병자들이 모여 쓰레기를 만들어놓음,1,False,최악의 쓰레기어플
3343,3343,2022-12-18 12:22:08,"{'id': 33819120, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠는 한층 더 강화된 서비스를 제공하며, 원하는 음식을 언제 어디서든 빠르게 안전하게 배달함으로써 고객만족을 선사하기 위해 노력하고 있습니다. \r\n\r\n고객님의 소중한 응원을 발판 삼아 고객님들께서 원하는 가치를 고민하여 보답하겠습니다. \r\n\r\n앞으로도 많은 관심과 이용 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2022-12-20T03:26:28Z'}",신선하고 푸짐해요~👍,5,False,좋아요~
3344,3344,2023-06-03 04:20:55,"{'id': 36926175, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠는 한층 더 강화된 서비스를 제공하며, 원하는 음식을 언제 어디서든 빠르게 안전하게 배달함으로써 고객만족을 선사하기 위해 노력하고 있습니다. \r\n\r\n고객님의 소중한 응원을 발판 삼아 고객님들께서 원하는 가치를 고민하여 보답하겠습니다. \r\n\r\n앞으로도 많은 관심과 이용 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-06-05T09:10:28Z'}",편해요♥️,5,False,완전좋아~
3345,3345,2021-09-11 12:19:11,,역량이 안되면 확장을 하지마세요. 점점 배송 미스가 많아지네요.,1,False,점점 별로네요
3346,3346,2021-08-11 13:49:58,,"한집 배달이라 배달비가 타사 배달에 비해 좀 더 비싼 편인데도… 배달 파트너에 따라 너무 천차 만별입니다.

특히 걸어서나 자전거로 출발하는 배달원의 경우 예상 배달시간 30분 초과(배달만 약 1시간 걸림)되는데..
’심지어 길을 잘 몰라서… ‘ 해서 식은 음식을 먹어야 합니다. 

전문 라이더가 아니라 이해해달라는 구조때문에 결국 소비자가 피해보는 구조입니다. 때문에 몇 번 다 식은 음식을 먹았더니 점점 이용을 못하게 되네요..",1,False,쿠팡이츠 배달 파트너 관리 필요
3347,3347,2021-06-21 12:35:15,,에라이 쓰레기같은넘들아 피를 빨아도 정도껏 빨아야지 양심도 없냐,1,False,쓰기 전에 뉴스보고 삭제
3348,3348,2021-03-08 08:41:42,,진심 장점이 뭐가 있는지 모르겠습니다;;;;,1,False,장점을 전혀 모르겠어요
3349,3349,2020-06-11 10:15:01,,음식점 이름이 영어로 나오는데 설정 변경하는 옵션이 없네요,2,False,언어설정 변경 안됨
3350,3350,2020-03-25 00:45:23,,서비스는 좋은데 지역이 한정적이라 아쉽네요,3,False,지역이 한정적이라 아쉽네요
3351,3351,2021-09-04 11:48:15,,확실하네요,5,False,만족//믿음
3352,3352,2022-01-20 15:09:55,,따로 피드백 없나요? 어플 신뢰도 떨어지네요,1,False,개발자 테스트 피드백 안하나요?
3353,3353,2021-04-12 05:00:29,,확인도 안하고 결제된걸로 바로 넘어가네 짜증나게,1,False,주문 확인하고 결제진행시키길
3354,3354,2020-07-26 08:38:20,,이상하게 리뷰도 못 쓰게 하고 쓴 리뷰들은 안보이는데 무슨 일인지...,1,False,앱 쓰기 불편
3355,3355,2022-05-01 13:03:05,,"주문완료되서 기다리는데..기사 배정이 안되서
가게사장님도 음식조리 다하고 기다리시고..
고객센터에서 전화와서는 재조리 처리 해준다고 하더니
여전히 기사 배정 안되서 2시간째 기다리는중이요 
기사가 배정되면 주문 진행 시키던지, 
전화로 안내 해주면 그만인가요? 내 2시간 어떻게 보상할건데요ㅎ 거지같아서 탈퇴하고 다신 안써여 ㅎ",1,False,별1개도 아깝습니다 배달앱인데 배달이 안됨
3356,3356,2022-04-24 04:41:06,"{'id': 29391227, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠를 통한 빠른 배달을 기대하시며 즐거운 식사를 준비하셨을텐데 배달 지연으로 인하여 고객님께 불편을 드리게 되어 대단히 송구합니다.\r\n\r\n말씀하여 주신 배달 지연이 발생된 원인에 대하여 담당부서와의 논의를 통해 보다 만족스러운 배달이 이루어질 수 있는 방향에 대해 고민하겠습니다. \r\n\r\n다시 한번 이용에 불편을 드려 죄송합니다. \r\n\r\n감사합니다.\r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2022-04-26T01:06:30Z'}","대충 배달 시간 보고 주문하는 편인데
1시간 넘도록 주문건 준비중
매장 연락 했을때 매장에서도 음식 만들어놓고
대기중이라 함. 
쿠팡 고객센터는 연결자체가 안되고 
주문취소도 안되고 어쩌자는건지 모르겠네요? 
한두번이면 넘어가지만 종종 이런경우 생기네요",1,False,배달 관련
3357,3357,2022-03-25 12:27:49,,"동일한 메뉴에 추가메뉴를 위한 주문 수정도 불가하고

업주분께서 재량으로 주문취소도 불가합니다 

그러면 쿠팡이츠 고객센터에서만 주문 취소가 가능한데

너무 많은 통화량과 문의량에 대한 소화도 불가한 시스템이라면 이것마저도 원활하게 되지 않는다면

시스템 개발을 너무 생각없이 한거 아니에요??",1,False,쓰레기같은 시스템 개선이 시급합니다
3358,3358,2021-11-18 06:45:56,,"얼마 전 포인트였는지 무료 주문 안내였는지 계속 프로모션 문자가 와서 수신 거부까지 했는데,
또 계속 문자가 옵니다. 

수신거부가 안됐나 싶어서 통화 목록을 찾아보니 11월 6일, 10일, 오늘까지 총 3차례나 수신거부를 했어요.

왜 계속 문자가 오는 건지 확인하시고 답변 부탁드립니다. 
그리고 광고 문자 안받고 싶으니까 제발 수신 거부 해주세요",1,False,문자 광고가 왜 계속 오나요???
3359,3359,2021-09-05 05:14:31,,"배달파트너 자동차로 하는거 진짜 욕나오네요.
주차한다고 픽업장소 근처에서 20분넘게 있는거 보면
뭐하자는건지 그냥 일반 동네가 아닌
로데오거리 같은 차량 많이 다니는 곳은 자동차배정이
안되게끔 해야합니다.

분명 말이 많이 나오는 문제라는걸 인식 하면서도
개선의 여지가 없는게 참..",1,False,제발 배달파트너 자동차 콜 불가지역 지정필요
3360,3360,2020-09-16 03:59:06,,할인도 자주 하고요,5,False,"요기요, 배민보다 좋아요"
3361,3361,2021-08-18 09:19:46,,배달 시간이 배민보다 짧고 한곳만 들른다고 해서 여기 사용했는데..,1,False,배달지연
3362,3362,2021-04-09 11:19:10,,"치킨 다식은 거 왔네요
배달을 해주지를 않아서요
절대 쓸일 없습니다",1,False,안쓸겁니다
3363,3363,2021-02-06 10:17:50,,"휴대폰 저장공간 자체가 아깝다
다시는 안쓰는걸로",1,False,그냥 쓰레기 휴대폰 Data가 아까움
3364,3364,2020-04-14 03:33:26,,배달도 빠르고 친절하고 좋아요!,5,False,배달 엄청 빠르고 좋아요!
3365,3365,2020-07-17 10:42:46,,왜 두개밖에없어요?!???,2,False,제발 결제수단좀 늘려주면안돼요??
3366,3366,2020-04-05 11:19:47,,ㅎㅎ,5,False,배달 빠르고 어딘지 알수 있어 좋아요
3367,3367,2023-04-26 04:33:00,"{'id': 36200826, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠는 한 집 배달을 원칙으로 한층 더 강화된 서비스를 제공하며, 원하는 음식을 언제 어디서든 빠르게 안전하게 배달함으로써 놀라운 고객 경험을 선사하기 위해 노력하고 있습니다. \r\n\r\n고객님의 소중한 응원의 말씀에 힘입어 지치지 않고 고객님들께서 원하는 가치를 고민하고 연구하여 꼭 보답하겠습니다. \r\n\r\n앞으로도 많은 관심 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-04-27T08:58:49Z'}",So good!!’,5,False,좋아요 빠르고 깔끔해요
3368,3368,2021-01-16 05:01:51,,쿠폰 받아 구매 앱에 넘 잘되어 있어요,5,False,쿠폰
3369,3369,2022-06-01 09:13:49,,"배민이랑 너무 비교되네요
뻑하면 제시간에 안오고
고객센터 연락도 안되고
뭐 이딴 어플이 있나요?

그리고 배달기사랑 가게랑 연락은 왜 고객센터를 거쳐야 하죠?? 이유를 알수가 없네요..
사용자 편의는 개나 줘버린 어플 이제 삭제하겠습니다",1,False,최악입니다
3370,3370,2022-04-24 04:01:19,"{'id': 29391154, 'body': '안녕하세요 고객님, 쿠팡이츠입니다.\r\n \r\n4월 24일(일) 낮 12시 경 일시적으로 발생한 이츠 서비스의 오류로 인해 일부 주문이 원활하게 진행되지 못했습니다.\r\n\r\n이로 인해 불편을 겪으신 고객님께 불편을 끼쳐드린 점 사과드리며, 더 나은 서비스를 위해 최선을 다하도록 하겠습니다.\r\n \r\n- 쿠팡이츠 드림 - ', 'modified': '2022-04-26T01:00:33Z'}","배달현황 어플 오류 수정 바랍니다
배달현황이 안뜨고 계속 준비중만 뜹니다
고객센터는 연결도 안되고
가게 전화하니 주문이 안들어왔다고 하네요
어쩌자는건지 참..
어플 오류인듯한데 고객 시간은 누가 보상해주나요 ;;",1,False,4월 24일 기준
3371,3371,2022-01-19 08:21:58,,고객 성희롱하는 어플 역겹습니다,1,False,쿠팡 앞으로 이용할 일 없습니다
3372,3372,2021-06-22 03:56:38,,점주 말려죽이는 악덕 기업 어플은 안씁니다,1,False,별 하나도 아까움
3373,3373,2021-04-09 10:35:52,,제발,1,False,서버터졌다고 결제는 취소도 안되고 고객센터는 먹통 2시간 공복
3374,3374,2020-12-09 12:01:46,,고맙,5,False,너무 친절하셔서 놀랐어요
3375,3375,2020-11-01 09:09:09,,쿠팡이츠 사랑입니다,5,False,총알배송
3376,3376,2020-07-13 10:32:56,,"정말 빠르네요!!

아직 사용자가
적어 그런거 같기도 한데...

배민에서 갈아탔어요!!

너무 좋아요",5,False,너무 맘에 드는 배달앱
3377,3377,2023-02-11 09:07:37,"{'id': 34828225, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠는 한층 더 강화된 서비스를 제공하며, 원하는 음식을 언제 어디서든 빠르게 안전하게 배달함으로써 고객만족을 선사하기 위해 노력하고 있습니다. \r\n\r\n고객님의 소중한 응원을 발판 삼아 고객님들께서 원하는 가치를 고민하여 보답하겠습니다. \r\n\r\n앞으로도 많은 관심과 이용 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-02-13T07:57:46Z'}",김치가 조금단데 맛있어요,5,False,맛있어요
3378,3378,2020-02-25 11:04:41,,"1차 배송사고나서 고객센터 통해 재배송 받기로 

했는데 예정시간이 한참 지나도 배달이 안와서 

다시 전화해보니 배달 됐답니다. 사람이 나와서 받았답니다.

난 두고 가라고 요청한건데 나와서 받았답니다.

2차 재배달은 오배달을 한겁니다.

저녁 시간대 1시간 반을 허비했습니다.

요기요슈퍼클럽 쓰다 넘어왔는데 정말 기본도 안됐네요.

재배달건은 어플에 뜨지도 않아서 조회도 안되고

마냥 하염없이 기다렸는데 배달사고 재배송건이면

최소한 제대로 배달됐는지 예상 배달시간에 한번이라도 

확인해서 오배달됐다고 했으면 이렇게 기분 나쁜일 없었을겁니다.

저녁 망쳐주셔서 감사합니다. 앱은 지웠으니 번창하시길",1,False,너무 화가나서 더 이상 이용 안합니다.
3379,3379,2022-09-09 04:42:56,,햄버거 완성된 후 30분 이상 지나도 픽업 안함!!!,1,False,배달지연
3380,3380,2021-10-14 12:41:01,,배달 현황 너무 좋아요,5,False,너무 좋아요 쿠팡이츠 짱
3381,3381,2022-05-29 06:28:08,,"진짜 최악이네요 
업체에선 준비다되었는데 한시간넘게 배달기사가 안잡혀서 못온다고하고 식품도 다 불었다고 해서 환불하려고 쿠팡전화했더니 
환불말고 업체와 통화후 재조리해서 배달기사 긴급으로 바로 꼭 보내준다고  해서 기다렸습니다
하지만 또 한시간가까이 안와서 업체통화했더니 배달기사 배정이 안됐다고 말하네요
쿠팡이츠 전화열번도 넘게해도 받지도 않고 
결국 다시전화가 와서 다시 업체에 얘기해서 재조리해서 보내준다고 하네요 ㅋㅋㅋ 배달기사 이번엔 잡힌다고 ㅋㅋ 
결국 두시간 넘어서 오네요 최악입니다",1,False,진짜 최악
3382,3382,2022-05-08 04:00:37,,"배달지연되는거 최악이네요..

고객센터는 전화도 안받고 주문취소 버튼을 누르면 오류가 나네요? 뭐 어쩌라는건지…

기다리다가 일정이 꼬여서 밥도 못먹고 이게 뭔지

그래도 나름 오래 이용했는데… 이젠 앱삭제하고 타사로 갈아타야겠네요",1,False,배달지연 최악
3383,3383,2022-01-20 23:53:22,,사과하시고 남탓 하지말고 인정하세요,1,False,더러워서 못쓰겠네요;;
3384,3384,2022-01-13 03:50:01,,배달지연 너무 좋네여 ……….1개도 아까움,1,False,별로..
3385,3385,2021-12-08 07:24:22,,"말 그대로.

이벤트 탭에 들어가면 버튼이 아니라 그냥 이미지로만 나오는 경우가 많아서 다시 여러번 될때까지 들어가야 함.

어떻게 쿠팡같은 큰 회사가 버튼 클릭 안되는 앱을 만드는지;;; 개발자 없고 디자이너만 있는 듯? 

아마존에서 참 좋은것만 배웠구만. 앱 엉망으로 만들어도 장사 된다 이거지? ㅉ 한심",1,False,이벤트 탭이 버튼이 아니라 이미지라서 클릭 안됨
3386,3386,2021-01-16 13:28:23,,배달이 너무 빨라서 좋아요,5,False,배달면에서
